DD/MM/YYYY,Time,Hours,Month,Season,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Heat Index,THW Index,THSW Index,Bar  ,Rain,Rain Rate,Solar Rad.,Solar Energy,Hi Solar Rad.,UV  Index,UV Dose,Hi  UV,Heat D-D,Cool D-D,In Temp,In Hum,In Dew,In Heat,In EMC,In Air Density,ET ,Wind Samp,Wind Tx,ISS  Recept,Arc. Int.
10/06/2016,14:00:00,13,Jun-16,Summer-2016,33.85,34.1,33.35,65,26.35,0.9,,1.61,3.8,,33.85,44.2,44.2,,998.8,0,0,721.5,62.06,892,6.65,1.07,8.15,0,0.32,28.7,67,22,31.8,12.08,1.12,0.48,1402,1,100,60
10/06/2016,15:00:00,14,Jun-16,Summer-2016,34.25,34.65,34.2,63,26.25,0.9,,1.61,3.55,,34.25,44.6,44.6,,998.05,0,0,540,46.45,755.5,4.7,0.76,6.05,0,0.33,28.75,67,22,31.85,12.08,1.12,0.38,1402,1,100,60
10/06/2016,16:00:00,15,Jun-16,Summer-2016,34.3,34.5,34.1,63.5,26.35,1.1,,2.01,3.55,,34.3,44.85,44.85,,997.75,0,0,371,31.91,525.5,2.65,0.43,3.25,0,0.33,28.8,68,22.3,32.1,12.27,1.12,0.3,1396,1,100,60
10/06/2016,17:00:00,16,Jun-16,Summer-2016,34.05,34.3,34,62.5,25.85,0.9,,1.61,2.9,,34.05,43.6,43.6,,997.65,0,0,239.5,20.6,318,1.4,0.23,1.7,0,0.33,28.8,68,22.3,32.2,12.27,1.12,0.2,1402,1,100,60
10/06/2016,18:00:00,17,Jun-16,Summer-2016,33.2,33.75,33.05,68,26.5,0.4,,0.8,2,,33.2,43.35,43.35,,997.8,0,0,65.5,5.64,117,0.1,0.02,0.35,0,0.31,28.8,68,22.3,32.2,12.27,1.12,0.08,1401,1,100,60
10/06/2016,19:00:00,18,Jun-16,Summer-2016,32.6,33.05,32.6,68.5,26.05,0.4,,0.8,1.8,,32.6,41.6,41.6,,998.35,0,0,18.5,1.59,30.5,0,0,0,0,0.3,28.85,68,22.35,32.25,12.27,1.12,0.03,1402,1,100,60
10/06/2016,20:00:00,19,Jun-16,Summer-2016,31.75,32.15,31.75,71.5,25.95,0,,0,0.9,,31.75,39.9,39.9,,999.2,0,0,0,0,0,0,0,0,0,0.28,28.9,68,22.4,32.3,12.27,1.12,0,1404,1,100,60
10/06/2016,21:00:00,20,Jun-16,Summer-2016,30.6,31.2,30.6,79,26.5,0,,0,0.2,,30.6,38.6,38.6,,999.65,0,0,0,0,0,0,0,0,0,0.26,28.9,68,22.4,32.3,12.27,1.12,0.03,1401,1,100,60
10/06/2016,22:00:00,21,Jun-16,Summer-2016,30.3,30.45,30.25,82,26.9,0,,0,0.45,,30.3,38.85,38.85,,1000.35,0,0,0,0,0,0,0,0,0,0.25,28.9,68.5,22.55,32.5,12.33,1.12,0.03,1402,1,100,60
10/06/2016,23:00:00,22,Jun-16,Summer-2016,30.3,30.4,30.1,85.5,27.6,0,,0,0.2,,30.3,39.95,39.95,,1000.5,0,0,0,0,0,0,0,0,0,0.25,28.9,69,22.7,32.7,12.39,1.12,0.03,1405,1,100,60
11/06/2016,00:00:00,23,Jun-16,Summer-2016,30.1,30.35,30.05,86,27.5,0,,0,0,,30.1,39.3,39.3,,1000.05,0,0,0,0,0,0,0,0,0,0.25,29,69,22.7,32.8,12.38,1.12,0.03,1403,1,100,60
11/06/2016,01:00:00,24,Jun-16,Summer-2016,30.45,30.5,30.1,84.5,27.55,0.4,,0.8,1.8,,30.45,40.15,40.15,,999.7,0,0,0,0,0,0,0,0,0,0.25,29,69,22.7,32.8,12.38,1.12,0.03,1398,1,100,60
11/06/2016,02:00:00,1,Jun-16,Summer-2016,30.05,30.35,30.05,87,27.65,0.2,,0.4,1.55,,30.05,39.45,39.45,,999.05,0,0,0,0,0,0,0,0,0,0.24,29.05,69,22.75,32.85,12.38,1.12,0.03,1402,1,100,60
11/06/2016,03:00:00,2,Jun-16,Summer-2016,29.55,29.85,29.5,90,27.75,0,,0,0.85,,29.55,38.6,38.6,,999.1,0,0,0,0,0,0,0,0,0,0.23,29.1,69.5,22.9,33,12.49,1.12,0,1403,1,100,60
11/06/2016,04:00:00,3,Jun-16,Summer-2016,29.25,29.4,29.1,92,27.8,0,,0,0.9,,29.25,38.3,38.3,,999.45,0,0,0,0,0,0,0,0,0,0.23,29.1,70,23,33.1,12.59,1.12,0,1399,1,100,60
11/06/2016,05:00:00,4,Jun-16,Summer-2016,29.6,29.6,29.45,84.5,26.7,0.4,,0.8,1.3,,29.6,37.2,37.2,,999.8,0,0,0,0,0,0,0,0,0,0.23,29.1,70,23.05,33.15,12.59,1.12,0,1400,1,100,60
11/06/2016,06:00:00,5,Jun-16,Summer-2016,29.55,29.65,29.45,85.5,26.85,0.2,,0.4,1.55,,29.55,37.25,37.25,,1000.35,0,0,20.5,1.76,37,0,0,0,0,0.23,29.1,70,23.1,33.2,12.59,1.12,0.03,1405,1,100,60
11/06/2016,07:00:00,6,Jun-16,Summer-2016,30.3,30.3,29.7,83,27.05,0,,0,0,,30.3,38.95,38.95,,1000.65,0,0,99,8.51,128,0.25,0.04,0.35,0,0.25,29.15,70,23.1,33.25,12.59,1.12,0.08,1402,1,100,60
11/06/2016,08:00:00,7,Jun-16,Summer-2016,31.9,32,31.25,79,27.8,0,,0,1.55,,31.9,43.5,43.5,,1001.05,0,0,239,20.55,293.5,1.2,0.19,1.35,0,0.28,29.15,70,23.1,33.25,12.59,1.12,0.18,1403,1,100,60
11/06/2016,09:00:00,8,Jun-16,Summer-2016,31.85,32.05,31.75,80.5,28.1,0.4,,0.8,2,,31.85,44,44,,1001,0,0,237,20.39,371,1.7,0.28,2.1,0,0.28,29.2,70,23.15,33.35,12.58,1.12,0.18,1400,1,100,60
11/06/2016,10:00:00,9,Jun-16,Summer-2016,32.6,32.9,32.1,77.5,28.15,0.4,,0.8,2,,32.6,45.85,45.85,,1000.55,0,0,322.5,27.73,583.5,2.5,0.4,3.4,0,0.3,29.2,70.5,23.3,33.5,12.72,1.12,0.25,1402,1,100,60
11/06/2016,11:00:00,10,Jun-16,Summer-2016,29.1,33.45,28.85,83,25.9,2,,3.62,8.25,,29.1,37.95,37.95,,1001,2.6,50.5,305,26.24,731,2.5,0.4,4.8,0,0.23,29.3,71,23.5,33.7,12.86,1.12,0.25,1403,1,100,60
11/06/2016,12:00:00,11,Jun-16,Summer-2016,23.05,24.25,22.85,96.5,22.5,1.55,,2.82,6,,23.05,24.75,24.75,,1001.15,25,129.1,6.5,0.56,10.5,0,0,0,0,0.1,29.2,70,23.15,33.35,12.58,1.12,0,1405,1,100,60
11/06/2016,13:00:00,12,Jun-16,Summer-2016,23.75,23.75,23.3,97,23.25,0.2,,0.4,1.3,,23.75,25.75,25.75,,1000.45,0,0,25,2.15,31,0,0,0,0,0.11,29.1,70,23.1,33.2,12.59,1.12,0.03,1402,1,100,60
11/06/2016,14:00:00,13,Jun-16,Summer-2016,24.9,24.9,24.4,97.5,24.45,0,,0,0.9,,24.9,27.45,27.45,,999.95,0,0,51.5,4.43,60.5,0.05,0.01,0.25,0,0.14,29.1,70,23.1,33.2,12.59,1.12,0.03,1404,1,100,60
11/06/2016,15:00:00,14,Jun-16,Summer-2016,25.45,25.45,25.15,97.5,24.95,0.4,,0.8,1.75,,25.45,28.55,28.55,,999.7,0,0,92,7.92,121.5,0.5,0.08,0.8,0,0.15,29.1,70,23.1,33.2,12.59,1.12,0.05,1399,1,100,60
11/06/2016,16:00:00,15,Jun-16,Summer-2016,26.05,26.05,25.8,96,25.35,0.4,,0.8,1.75,,26.05,29.8,29.8,,998.85,0,0,142,12.21,150.5,0.85,0.14,0.95,0,0.16,29.1,70,23.1,33.2,12.59,1.12,0.1,1401,1,100,60
11/06/2016,17:00:00,16,Jun-16,Summer-2016,26.2,26.2,26.15,93,24.9,0.4,,0.8,1.3,,26.2,29.8,29.8,,998.95,0,0,74.5,6.41,98.5,0.2,0.03,0.35,0,0.16,29.1,70,23.1,33.2,12.59,1.12,0.05,1401,1,100,60
11/06/2016,18:00:00,17,Jun-16,Summer-2016,26.25,26.35,26.2,92.5,24.95,0.2,,0.4,1.55,,26.25,29.9,29.9,,998.85,0,0,50.5,4.34,61,0,0,0,0,0.17,29.1,70,23.1,33.2,12.59,1.12,0.03,1403,1,100,60
11/06/2016,19:00:00,18,Jun-16,Summer-2016,26.25,26.3,26.2,90,24.5,0.4,,0.8,2.25,,26.25,29.55,29.55,,999.15,0,0,8,0.69,15.5,0,0,0,0,0.17,29.1,70,23.1,33.2,12.59,1.12,0,1402,1,100,60
11/06/2016,20:00:00,19,Jun-16,Summer-2016,26.15,26.2,26.1,90,24.35,0.4,,0.8,1.55,,26.15,29.35,29.35,,1000.1,0,0,0,0,0,0,0,0,0,0.16,29.1,70,23.1,33.2,12.59,1.12,0,1402,1,100,60
11/06/2016,21:00:00,20,Jun-16,Summer-2016,26.55,26.55,26.3,90.5,24.85,0.4,,0.8,2.25,,26.55,30.25,30.25,,1000.9,0,0,0,0,0,0,0,0,0,0.17,29.1,70,23,33.1,12.59,1.12,0.03,1400,1,100,60
11/06/2016,22:00:00,21,Jun-16,Summer-2016,26.8,26.8,26.7,91,25.2,0.65,,1.21,2.9,,26.8,30.8,30.8,,1001.95,0,0,0,0,0,0,0,0,0,0.18,29.1,70,23,33.1,12.59,1.12,0,1404,1,100,60
11/06/2016,23:00:00,22,Jun-16,Summer-2016,26.75,26.8,26.7,92,25.35,0.65,,1.21,3.35,,26.75,30.95,30.95,,1002.05,0,0,0,0,0,0,0,0,0,0.18,29.1,70,23,33.1,12.59,1.12,0,1403,1,100,60
12/06/2016,00:00:00,23,Jun-16,Summer-2016,26.65,26.7,26.6,93,25.45,0.4,,0.8,2.9,,26.65,30.9,30.9,,1001.8,0,0,0,0,0,0,0,0,0,0.17,29.05,70,23,33,12.6,1.12,0,1402,1,100,60
12/06/2016,01:00:00,24,Jun-16,Summer-2016,26.6,26.75,26.6,91.5,25.1,0.65,,1.21,3.15,,26.6,30.5,30.5,,1000.65,0,0,0,0,0,0,0,0,0,0.17,29,70,23,32.9,12.6,1.12,0,1401,1,100,60
12/06/2016,02:00:00,1,Jun-16,Summer-2016,26.2,26.4,26.2,92.5,24.9,0.2,,0.4,0.65,,26.2,29.85,29.85,,998.65,0,0,0,0,0,0,0,0,0,0.16,28.95,70,22.95,32.85,12.6,1.12,0,1403,1,100,60
12/06/2016,03:00:00,2,Jun-16,Summer-2016,26.25,26.3,26.15,92.5,24.95,0.2,,0.4,1.55,,26.25,29.9,29.9,,999.15,0,0,0,0,0,0,0,0,0,0.17,28.9,70,22.9,32.8,12.6,1.12,0,1404,1,100,60
12/06/2016,04:00:00,3,Jun-16,Summer-2016,25.5,26.05,25.5,95.5,24.7,0.65,,1.21,3.35,,25.5,28.55,28.55,,999.9,34.6,123.4,0,0,0,0,0,0,0,0.15,28.9,70.5,23.05,32.95,12.75,1.12,0,1405,1,100,60
12/06/2016,05:00:00,4,Jun-16,Summer-2016,24.7,24.95,24.6,96.5,24.1,1.3,,2.41,4.05,,24.7,27.1,27.1,,999.85,1,13.4,0,0,0,0,0,0,0,0.13,28.9,71,23.2,33.1,12.89,1.12,0,1399,1,100,60
12/06/2016,06:00:00,5,Jun-16,Summer-2016,24.9,24.9,24.75,95.5,24.15,1.1,,2.01,4,,24.9,27.4,27.4,,1000.25,0,0,0,0,0,0,0,0,0,0.14,28.9,71,23.1,32.9,12.89,1.12,0,1402,1,100,60
12/06/2016,07:00:00,6,Jun-16,Summer-2016,24.95,25.05,24.95,95,24.05,0.65,,1.21,2,,24.95,27.4,27.4,,1001.05,0,0,4.5,0.39,7,0,0,0,0,0.14,28.8,71,23,32.8,12.89,1.12,0,1403,1,100,60
12/06/2016,08:00:00,7,Jun-16,Summer-2016,25.15,25.15,25,94.5,24.15,0.4,,0.8,2.45,,25.15,27.7,27.7,,1001.75,0,0,12,1.03,15,0,0,0,0,0.14,28.8,71,23,32.8,12.89,1.12,0,1400,1,100,60
12/06/2016,09:00:00,8,Jun-16,Summer-2016,25.25,25.25,25.2,94,24.25,0.4,,0.8,2,,25.25,28,28,,1002.35,0,0,32,2.75,43,0,0,0,0,0.15,28.8,71,23,32.75,12.9,1.12,0.03,1400,1,100,60
12/06/2016,10:00:00,9,Jun-16,Summer-2016,25.8,25.8,25.45,92.5,24.45,0.4,,0.8,3.15,,25.8,28.85,28.85,,1002.5,0,0,110,9.46,137.5,0.7,0.11,0.95,0,0.16,28.8,71,23,32.7,12.9,1.12,0.08,1402,1,100,60
12/06/2016,11:00:00,10,Jun-16,Summer-2016,26.9,26.9,26.3,89.5,25,0.4,,0.8,1.75,,26.9,30.9,30.9,,1002.1,0,0,242,20.82,274,1.75,0.28,2,0,0.18,28.6,68,22.1,31.75,12.3,1.13,0.15,1403,1,100,60
12/06/2016,12:00:00,11,Jun-16,Summer-2016,27.95,27.95,27.5,86.5,25.45,0.4,,0.8,1.3,,27.95,33.2,33.2,,1001.85,0,0,346.5,29.8,390.5,2.55,0.41,2.9,0,0.2,26.7,52,16,26.9,9.46,1.14,0.23,1400,1,100,60
12/06/2016,13:00:00,12,Jun-16,Summer-2016,28.3,28.35,28.1,86.5,25.8,0.4,,0.8,1.55,,28.3,34.1,34.1,,1001.7,0,0,272.5,23.44,373.5,2.05,0.33,2.75,0,0.21,25.75,46.5,13.4,25.6,8.59,1.15,0.18,1399,1,100,60
12/06/2016,14:00:00,13,Jun-16,Summer-2016,28.95,29,28.55,85,26.15,0.4,,0.8,1.3,,28.95,35.75,35.75,,1001.3,0,0,293.5,25.25,393.5,2.15,0.35,2.6,0,0.22,25.35,45,12.55,25.15,8.4,1.15,0.2,1398,1,100,60
12/06/2016,15:00:00,14,Jun-16,Summer-2016,29,29.3,28.75,84.5,26.1,0.4,,0.8,1.8,,29,35.65,35.65,,1000.85,0,0,242,20.82,333.5,1.75,0.28,2.35,0,0.22,25.05,44,11.95,24.75,8.21,1.15,0.18,1402,1,100,60
12/06/2016,16:00:00,15,Jun-16,Summer-2016,29.2,29.6,28.75,83.5,26.15,0.65,,1.21,2,,29.2,36,36,,1000.35,0,0,268,23.05,395,1.6,0.26,2.2,0,0.23,26.55,48,14.65,26.5,8.81,1.14,0.18,1401,1,100,60
12/06/2016,17:00:00,16,Jun-16,Summer-2016,28.4,28.7,28.4,85,25.6,0.4,,0.8,1.8,,28.4,34.15,34.15,,1000.1,0,0,79,6.79,109,0.35,0.06,0.65,0,0.21,27.25,51.5,16.4,27.55,9.38,1.14,0.05,1403,1,100,60
12/06/2016,18:00:00,17,Jun-16,Summer-2016,27.9,28.1,27.85,85,25.15,0.4,,0.8,1.55,,27.9,32.8,32.8,,1000.7,0,0,18,1.55,25,0,0,0,0,0.2,27.55,53.5,17.25,28.05,9.69,1.14,0.03,1402,1,100,60
12/06/2016,19:00:00,18,Jun-16,Summer-2016,23.4,25.75,23.35,92,21.95,1.55,,2.82,6.95,,23.4,24.95,24.95,,1002.5,9.6,54,0.5,0.04,3.5,0,0,0,0,0.1,27.7,56,18.1,28.5,10.02,1.14,0,1394,1,100,60
12/06/2016,20:00:00,19,Jun-16,Summer-2016,23.5,23.5,23.15,95.5,22.7,0.4,,0.8,1.55,,23.5,25.25,25.25,,1002.15,1.4,4.2,0,0,0,0,0,0,0,0.11,27.7,58.5,18.85,28.75,10.45,1.14,0,1403,1,100,60
12/06/2016,21:00:00,20,Jun-16,Summer-2016,24.05,24.05,23.8,95.5,23.25,0.4,,0.8,1.3,,24.05,26.1,26.1,,1002.6,0.2,1.6,0,0,0,0,0,0,0,0.12,27.7,60,19.2,28.9,10.75,1.14,0,1403,1,100,60
12/06/2016,22:00:00,21,Jun-16,Summer-2016,25.15,25.2,24.55,92,23.75,0.65,,1.21,2.7,,25.15,27.7,27.7,,1001.9,0,0,0,0,0,0,0,0,0,0.14,27.8,61,19.6,29.1,10.95,1.13,0,1402,1,100,60
12/06/2016,23:00:00,22,Jun-16,Summer-2016,25.6,25.7,25.45,93.5,24.45,0.2,,0.4,2,,25.6,28.55,28.55,,1002.2,0,0,0,0,0,0,0,0,0,0.15,27.8,62,19.9,29.3,11.11,1.13,0,1401,1,100,60
13/06/2016,00:00:00,23,Jun-16,Summer-2016,25.8,25.85,25.5,93.5,24.7,0.2,,0.4,1.3,,25.8,29,29,,1003.2,0,0,0,0,0,0,0,0,0,0.16,27.8,62.5,20,29.35,11.21,1.13,0,1402,1,100,60
13/06/2016,01:00:00,24,Jun-16,Summer-2016,26.25,26.25,26.1,92.5,24.95,0.4,,0.8,3.15,,26.25,29.85,29.85,,1003.25,0,0,0,0,0,0,0,0,0,0.16,27.85,63,20.15,29.45,11.31,1.13,0,1403,1,100,60
13/06/2016,02:00:00,1,Jun-16,Summer-2016,26.3,26.35,26.3,93,25.1,0.4,,0.8,2.7,,26.3,30.1,30.1,,1002.8,0,0,0,0,0,0,0,0,0,0.17,27.85,63.5,20.3,29.55,11.41,1.13,0,1402,1,100,60
13/06/2016,03:00:00,2,Jun-16,Summer-2016,26.4,26.4,26.3,94,25.3,0.2,,0.4,1.35,,26.4,30.4,30.4,,1002.2,0,0,0,0,0,0,0,0,0,0.17,27.9,64,20.4,29.6,11.51,1.13,0,1402,1,100,60
13/06/2016,04:00:00,3,Jun-16,Summer-2016,25.6,26.15,25.6,92.5,24.3,1.1,,2.01,3.8,,25.6,28.55,28.55,,1001.85,0.4,0.6,0,0,0,0,0,0,0,0.15,27.8,64,20.4,29.6,11.51,1.13,0,1404,1,100,60
13/06/2016,05:00:00,4,Jun-16,Summer-2016,24.95,25.2,24.9,94,23.9,0.2,,0.4,1.1,,24.95,27.35,27.35,,1001.25,0,0,0,0,0,0,0,0,0,0.14,27.9,64,20.4,29.6,11.51,1.13,0,1403,1,100,60
13/06/2016,06:00:00,5,Jun-16,Summer-2016,24.85,24.85,24.8,96,24.25,0,,0,0,,24.85,27.4,27.4,,1001.6,0,0,10,0.86,19.5,0,0,0,0,0.14,27.85,64.5,20.5,29.65,11.61,1.13,0,1399,1,100,60
13/06/2016,07:00:00,6,Jun-16,Summer-2016,25.6,25.6,25.15,95.5,24.85,0,,0,0,,25.6,28.75,28.75,,1002.2,0,0,60.5,5.2,69.5,0.2,0.03,0.3,0,0.15,27.85,65,20.65,29.7,11.71,1.13,0.05,1400,1,100,60
13/06/2016,08:00:00,7,Jun-16,Summer-2016,26.8,26.8,26.1,93.5,25.7,0,,0,0.65,,26.8,31.4,31.4,,1002.3,0,0,141.5,12.17,208.5,1,0.16,1.25,0,0.18,27.85,65,20.65,29.7,11.71,1.13,0.1,1402,1,100,60
13/06/2016,09:00:00,8,Jun-16,Summer-2016,28.15,28.15,27.45,87.5,25.85,0.2,,0.4,1.55,,28.15,33.85,33.85,,1002.45,0,0,269,23.14,342.5,2,0.33,2.4,0,0.2,27.9,65,20.7,29.7,11.71,1.13,0.18,1401,1,100,60
13/06/2016,10:00:00,9,Jun-16,Summer-2016,29.7,29.7,28.9,79,25.65,0.4,,0.8,1.8,,29.7,36.2,36.2,,1002.6,0,0,458.5,39.44,722.5,3.45,0.56,4.5,0,0.24,27.55,61,19.3,28.75,10.94,1.14,0.3,1404,1,100,60
13/06/2016,11:00:00,10,Jun-16,Summer-2016,30.3,30.35,29.5,77.5,25.95,0.9,,1.61,3.8,,30.3,37.35,37.35,,1002.8,0,0,611,52.55,967.5,5.15,0.83,7.35,0,0.25,25.85,49.5,14.4,25.8,9.12,1.15,0.43,1398,1,100,60
13/06/2016,12:00:00,11,Jun-16,Summer-2016,30.35,30.75,30.15,75.5,25.5,0.9,,1.61,3.1,,30.35,37.25,37.25,,1002.55,0,0,468.5,40.3,588,4.7,0.76,5.55,0,0.25,25.2,46,12.75,24.95,8.56,1.15,0.33,1399,1,100,60
13/06/2016,13:00:00,12,Jun-16,Summer-2016,29.55,30.1,29.45,77.5,25.2,0.9,,1.61,3.1,,29.55,35.55,35.55,,1001.85,0,0,324,27.86,405,3.1,0.5,3.9,0,0.23,24.9,44.5,11.95,24.6,8.32,1.16,0.23,1397,1,100,60
13/06/2016,14:00:00,13,Jun-16,Summer-2016,29.7,29.85,29.6,76,25,0.4,,0.8,2.7,,29.7,35.5,35.5,,1001.05,0,0,267.5,23.01,289,2.4,0.39,2.55,0,0.24,24.55,43,11.1,24.2,8.05,1.16,0.18,1396,1,100,60
13/06/2016,15:00:00,14,Jun-16,Summer-2016,29.25,29.6,29.25,78,25,0.9,,1.61,2.2,,29.25,35,35,,1000.6,0,0,234.5,20.17,259.5,1.85,0.3,2,0,0.23,24.35,43,10.95,24.05,8.05,1.16,0.18,1400,1,100,60
13/06/2016,16:00:00,15,Jun-16,Summer-2016,28.85,29.05,28.75,80.5,25.15,0.65,,1.21,2.2,,28.85,34.7,34.7,,1000.4,0,0,211,18.14,228.5,1.45,0.24,1.6,0,0.22,25.05,45.5,12.45,24.9,8.47,1.15,0.15,1331,1,96,60
13/06/2016,17:00:00,16,Jun-16,Summer-2016,28.6,28.7,28.5,81,25,0.65,,1.21,2.45,,28.6,34,34,,1000.45,0,0,119.5,10.28,147,0.65,0.1,0.9,0,0.21,26.35,50.5,15.25,26.45,9.26,1.14,0.1,1399,1,100,60
13/06/2016,18:00:00,17,Jun-16,Summer-2016,27.9,28.3,27.9,83,24.7,0.65,,1.21,2.9,,27.9,32.45,32.45,,1000.6,0,0,42.5,3.66,52.5,0,0,0,0,0.2,26.75,52,16.05,26.9,9.45,1.14,0.05,1402,1,100,60
13/06/2016,19:00:00,18,Jun-16,Summer-2016,27.25,27.5,27.25,86,24.7,0.9,,1.61,2.7,,27.25,31.25,31.25,,1001.05,0,0,7,0.6,12.5,0,0,0,0,0.19,26.9,53.5,16.65,27.25,9.7,1.14,0.03,1402,1,100,60
13/06/2016,20:00:00,19,Jun-16,Summer-2016,26.85,27.05,26.85,87,24.5,0.65,,1.21,2.9,,26.85,30.5,30.5,,1001.6,0,0,0,0,0,0,0,0,0,0.18,27.05,55,17.2,27.45,9.85,1.14,0.03,1399,1,100,60
13/06/2016,21:00:00,20,Jun-16,Summer-2016,26.65,26.75,26.65,88,24.55,0,,0,1.1,,26.65,30.2,30.2,,1002.1,0,0,0,0,0,0,0,0,0,0.17,27.1,56,17.6,27.7,10.05,1.14,0.03,1400,1,100,60
13/06/2016,22:00:00,21,Jun-16,Summer-2016,26.65,26.7,26.6,88,24.55,0.4,,0.8,2,,26.65,30.2,30.2,,1002.35,0,0,0,0,0,0,0,0,0,0.17,27.2,57,17.95,27.85,10.17,1.14,0.03,1402,1,100,60
13/06/2016,23:00:00,22,Jun-16,Summer-2016,26.7,26.75,26.7,88.5,24.65,0.4,,0.8,2.45,,26.7,30.3,30.3,,1002.6,0,0,0,0,0,0,0,0,0,0.17,27.25,58,18.25,28.05,10.35,1.14,0.03,1403,1,100,60
14/06/2016,00:00:00,23,Jun-16,Summer-2016,26.5,26.6,26.45,90,24.75,0.2,,0.4,1.3,,26.5,30.1,30.1,,1002.05,0,0,0,0,0,0,0,0,0,0.17,27.3,59,18.6,28.2,10.55,1.14,0,1402,1,100,60
14/06/2016,01:00:00,24,Jun-16,Summer-2016,26.4,26.4,26.3,90,24.6,0.4,,0.8,1.55,,26.4,29.9,29.9,,1001.5,0,0,0,0,0,0,0,0,0,0.17,27.3,59.5,18.75,28.25,10.65,1.14,0,1354,1,97.65,60
14/06/2016,02:00:00,1,Jun-16,Summer-2016,26.35,26.4,26.3,91,24.8,0,,0,0.85,,26.35,30,30,,1001.05,0,0,0,0,0,0,0,0,0,0.17,27.4,60,18.9,28.4,10.75,1.14,0,1403,1,100,60
14/06/2016,03:00:00,2,Jun-16,Summer-2016,26.35,26.4,26.35,91,24.75,0.2,,0.4,1.1,,26.35,29.95,29.95,,1000.1,0,0,0,0,0,0,0,0,0,0.17,27.4,60.5,19.05,28.45,10.85,1.13,0,1402,1,100,60
14/06/2016,04:00:00,3,Jun-16,Summer-2016,26.25,26.3,26.25,91,24.65,0.2,,0.4,1.3,,26.25,29.7,29.7,,1000.15,0,0,0,0,0,0,0,0,0,0.17,27.4,61,19.3,28.6,10.95,1.13,0,1404,1,100,60
14/06/2016,05:00:00,4,Jun-16,Summer-2016,26.2,26.25,26.15,92,24.8,0.4,,0.8,2.45,,26.2,29.7,29.7,,1000.95,0,0,0,0,0,0,0,0,0,0.16,27.4,61.5,19.4,28.65,11.04,1.13,0,1403,1,100,60
14/06/2016,06:00:00,5,Jun-16,Summer-2016,26.15,26.2,26.1,93,24.95,0.4,,0.8,1.55,,26.15,29.8,29.8,,1001.4,0,0,10.5,0.9,22,0,0,0,0,0.16,27.5,62,19.6,28.8,11.12,1.13,0,1402,1,100,60
14/06/2016,07:00:00,6,Jun-16,Summer-2016,27.05,27.05,26.4,91,25.4,0.2,,0.4,1.3,,27.05,31.55,31.55,,1001.55,0,0,96,8.26,131,0.3,0.05,0.4,0,0.18,27.5,62,19.6,28.8,11.12,1.13,0.08,1402,1,100,60
14/06/2016,08:00:00,7,Jun-16,Summer-2016,28.5,28.5,27.75,85,25.75,0.4,,0.8,1.8,,28.5,34.5,34.5,,1001.85,0,0,243,20.9,347.5,1.1,0.18,1.45,0,0.21,27.55,62.5,19.75,28.9,11.22,1.13,0.15,1403,1,100,60
14/06/2016,09:00:00,8,Jun-16,Summer-2016,28.8,29,28.7,83,25.65,0.4,,0.8,1.55,,28.8,35.05,35.05,,1001.95,0,0,168.5,14.49,288.5,0.95,0.15,1.55,0,0.22,27.6,63,19.9,29,11.32,1.13,0.13,1404,1,100,60
14/06/2016,10:00:00,9,Jun-16,Summer-2016,29.3,29.55,29.05,82.5,26,0.65,,1.21,1.55,,29.3,36,36,,1001.1,0,0,191.5,16.47,306,1.45,0.23,2.2,0,0.23,27.6,63,19.9,29.1,11.32,1.13,0.13,1403,1,100,60
14/06/2016,11:00:00,10,Jun-16,Summer-2016,29.3,29.55,29.25,83,26.1,0.65,,1.21,2.45,,29.3,36.15,36.15,,1001.2,0,0,150,12.9,276.5,1.25,0.2,2.15,0,0.23,26.5,55.5,16.85,27.05,10.05,1.14,0.1,1401,1,100,60
14/06/2016,12:00:00,11,Jun-16,Summer-2016,29.6,29.75,29.15,86,27,0.2,,0.4,1.8,,29.6,37.6,37.6,,1000.95,0,0,139.5,11.99,225,1.15,0.19,2.05,0,0.23,25.3,48,13.5,25.1,8.85,1.15,0.1,1403,1,100,60
14/06/2016,13:00:00,12,Jun-16,Summer-2016,31.15,31.15,30.2,81,27.55,0.65,,1.21,2.2,,31.15,41.25,41.25,,999.95,0,0,417,35.87,806,4.15,0.67,6.55,0,0.27,25,49.5,13.65,24.85,9.13,1.15,0.3,1398,1,100,60
14/06/2016,14:00:00,13,Jun-16,Summer-2016,31.95,32.25,31.55,78,27.65,0.9,,1.61,3.35,,31.95,43.15,43.15,,999.1,0,0,663.5,57.07,783,5.1,0.82,5.95,0,0.28,24.8,48.5,13.15,24.65,8.97,1.15,0.43,1403,1,100,60
14/06/2016,15:00:00,14,Jun-16,Summer-2016,32,32.65,31.8,78,27.65,0.4,,0.8,2.2,,32,43.4,43.4,,998.6,0,0,353.5,30.4,662,2.7,0.44,4.25,0,0.29,24.65,45.5,12.1,24.45,8.47,1.15,0.25,1403,1,100,60
14/06/2016,16:00:00,15,Jun-16,Summer-2016,31.8,31.8,31.75,79.5,27.8,0.4,,0.8,1.3,,31.8,43.1,43.1,,998,0,0,159.5,13.72,218.5,1.15,0.19,1.4,0,0.28,25.6,57,16.45,25.95,10.28,1.14,0.13,1402,1,100,60
